0,"[-2.5369261e+01  8.5845932e+01 -1.8068882e+01  5.3922459e+01
 -5.6190258e-01  2.4459337e+01 -4.1094813e+00  1.6823421e+01
 -9.1045113e+00  1.5059924e+01 -1.2023343e+01  7.1999016e+00
 -7.4324222e+00  9.9654856e+00 -5.7678156e+00  1.3616589e+01
 -4.9615404e-01  1.1707432e+01 -2.8448598e+00  3.8297603e+00
 -8.4087496e+00  3.0091682e-01 -4.4132676e+00  6.9481530e+00
 -9.1553658e-01  8.8953775e-01 -3.8433616e+00  1.8220061e+00
 -2.5714905e+00 -3.1579425e+00 -1.2950530e+00  3.8846190e+00
  3.1612992e+00  3.6045368e+00  1.7404243e+00  1.3355740e+00
 -1.5847667e+00 -1.0853080e+00 -1.8218697e+00 -1.4744593e+00
  1.9913368e+00 -1.4003594e+00 -2.5023432e+00 -2.5239611e-01
  5.3647161e-02 -1.6617182e+00 -1.1694124e+00 -1.2695854e+00
 -3.1161125e+00  2.9856133e+00  3.5660708e+00 -1.7704287e+00
 -1.0008866e+00 -1.0994430e+00 -1.4607239e+00 -8.2683042e-02
 -2.7403086e-01 -1.5908011e+00  2.0002894e-01 -2.1974618e+00
 -3.6852272e+00 -1.8635067e+00 -1.4111774e-01 -1.5344642e+00
  1.1801445e+00  2.8001991e-01  6.3487154e-01 -9.3719983e-01
 -3.2960887e+00 -9.2203224e-01  1.1282670e+00 -3.0753062e+00
 -8.0477279e-01 -7.0780195e-02  8.7440223e-01 -6.3129115e-01
  7.3036045e-01  2.2637701e+00 -8.2641262e-01  2.0531340e-01
 -2.3996937e-01 -1.8328259e+00 -8.0329764e-01 -2.5080925e-01
  5.7709450e-01  5.4161793e-01 -4.4947419e-01  1.2684835e+00
  1.2149855e+00 -2.1307392e+00 -1.6290388e+00 -3.9362681e-01
 -1.0507786e+00 -1.6855717e+00  3.3205107e-01 -3.3026555e-01
 -9.0641147e-01  1.7896109e+00  6.0116529e-01 -3.5845194e+00
 -5.0214803e-01  4.3393034e-01 -2.3497216e-02  9.7484511e-01
  6.0423493e-01 -6.5994895e-01 -7.8487033e-01  9.3846184e-01
 -1.9895822e+00 -3.9121082e-01 -2.7299631e-01 -3.3350745e-01
 -9.3911028e-01 -9.1418844e-01 -5.4460287e-01 -5.0128949e-01
  1.9679239e+00  9.4950771e-01 -2.9523299e+00  1.0226887e+00
  1.5051219e+00 -9.2624389e-02  2.4315897e-01 -9.3920404e-01
 -1.0860632e-03  3.2837454e-02 -8.3625174e-01  7.8742929e-02]",rec_2.wav
1,"[-2.5369261e+01  8.5845932e+01 -1.8068882e+01  5.3922459e+01
 -5.6190258e-01  2.4459337e+01 -4.1094813e+00  1.6823421e+01
 -9.1045113e+00  1.5059924e+01 -1.2023343e+01  7.1999016e+00
 -7.4324222e+00  9.9654856e+00 -5.7678156e+00  1.3616589e+01
 -4.9615404e-01  1.1707432e+01 -2.8448598e+00  3.8297603e+00
 -8.4087496e+00  3.0091682e-01 -4.4132676e+00  6.9481530e+00
 -9.1553658e-01  8.8953775e-01 -3.8433616e+00  1.8220061e+00
 -2.5714905e+00 -3.1579425e+00 -1.2950530e+00  3.8846190e+00
  3.1612992e+00  3.6045368e+00  1.7404243e+00  1.3355740e+00
 -1.5847667e+00 -1.0853080e+00 -1.8218697e+00 -1.4744593e+00
  1.9913368e+00 -1.4003594e+00 -2.5023432e+00 -2.5239611e-01
  5.3647161e-02 -1.6617182e+00 -1.1694124e+00 -1.2695854e+00
 -3.1161125e+00  2.9856133e+00  3.5660708e+00 -1.7704287e+00
 -1.0008866e+00 -1.0994430e+00 -1.4607239e+00 -8.2683042e-02
 -2.7403086e-01 -1.5908011e+00  2.0002894e-01 -2.1974618e+00
 -3.6852272e+00 -1.8635067e+00 -1.4111774e-01 -1.5344642e+00
  1.1801445e+00  2.8001991e-01  6.3487154e-01 -9.3719983e-01
 -3.2960887e+00 -9.2203224e-01  1.1282670e+00 -3.0753062e+00
 -8.0477279e-01 -7.0780195e-02  8.7440223e-01 -6.3129115e-01
  7.3036045e-01  2.2637701e+00 -8.2641262e-01  2.0531340e-01
 -2.3996937e-01 -1.8328259e+00 -8.0329764e-01 -2.5080925e-01
  5.7709450e-01  5.4161793e-01 -4.4947419e-01  1.2684835e+00
  1.2149855e+00 -2.1307392e+00 -1.6290388e+00 -3.9362681e-01
 -1.0507786e+00 -1.6855717e+00  3.3205107e-01 -3.3026555e-01
 -9.0641147e-01  1.7896109e+00  6.0116529e-01 -3.5845194e+00
 -5.0214803e-01  4.3393034e-01 -2.3497216e-02  9.7484511e-01
  6.0423493e-01 -6.5994895e-01 -7.8487033e-01  9.3846184e-01
 -1.9895822e+00 -3.9121082e-01 -2.7299631e-01 -3.3350745e-01
 -9.3911028e-01 -9.1418844e-01 -5.4460287e-01 -5.0128949e-01
  1.9679239e+00  9.4950771e-01 -2.9523299e+00  1.0226887e+00
  1.5051219e+00 -9.2624389e-02  2.4315897e-01 -9.3920404e-01
 -1.0860632e-03  3.2837454e-02 -8.3625174e-01  7.8742929e-02]",rec1.wav
